sku,name,upc,item_order,brand,brand_abbrev,brand_order,unit_price,qty_display,image_path,section,section_order,group_title,group_order,verified,category
UB913-6,Hair Color #84 Burgundy Bpc/cs,'046817908443,47,Via Natural,VIA,83,2.35,4oz,,,,,,yes,Chemical
UB914-6,"Semi-Permanent Hair Color, - Dark Cherry #85",'746817908541,82,Via Natural,VIA,83,2.35,4oz (6/cs),,,,,,yes,Chemical
UB916-6,Coloration Semi-permanente,'746817909449,99,Via Natural,VIA,83,2.35,4oz (6/cs),pages/chemical-upc-v3/UB916-6.jpg,,,,,yes,Chemical
UB917-6,Semi-Permanent Hair Color #104 - Brown,'746817910445,78,Via Natural,VIA,83,2.35,4oz (6/cs),pages/chemical-upc-v3/UB917-6.jpg,,,,,yes,Chemical
UB919-6,Semi-Permanent Hair Color,'746817911046,77,Via Natural,VIA,83,2.35,4oz,pages/chemical-upc-v3/UB919-6.jpg,,,,,yes,Chemical
UB920-6,Coloration Semi-permanente,'746817912043,100,Via Natural,VIA,83,2.35,4oz,pages/chemical-upc-v3/UB920-6.jpg,,,,,yes,Chemical
UB921-6,Hair Color “122,'746817912241,43,Via Natural,VIA,83,2.35,4oz (6/cs),pages/chemical-upc-v3/UB921-6.jpg,,,,,yes,Chemical
UB923-6,Hair Color-Black,'746817912845,45,Via Natural,VIA,83,2.35,4oz (6/cs),pages/chemical-upc-v3/UB923-6.jpg,,,,,yes,Chemical
UB924-6,Semi-Permanent Hair Color #130 - Jet Black,'746817913040,84,Via Natural,VIA,83,2.35,4oz (6/cs),pages/chemical-upc-v3/UB924-6.jpg,,,,,yes,Chemical
UB922-6,"Semi-Permanent Hair Color, - Blue Black #126",'746817912647,80,Via Natural,VIA,83,2.35,4oz,pages/chemical-upc-v3/UB922-6.jpg,,,,,yes,Chemical
AG47101-6,Mousse Maximum Shine Wave,'078319471019,4,Vigorol,VIG,84,3.88,12oz,pages/chemical-upc-v3/AG47101-6.jpg,,,,,yes,Chemical
AG47102-6,Olive Oil Mega Moisture Mousse,'078319471026,5,Vigorol,VIG,84,3.88,12oz (6/cs),pages/chemical-upc-v3/AG47102-6.jpg,,,,,yes,Chemical
AG47103-6,Curls Mousse Super Hold,'078319471033,2,Vigorol,VIG,84,3.88,12oz (6/cs),pages/chemical-upc-v3/AG47103-6.jpg,,,,,yes,Chemical
AG47104-6,Relaxed Hair Mousse,'078319471040,6,Vigorol,VIG,84,3.88,12oz (6/cs),pages/chemical-upc-v3/AG47104-6.jpg,,,,,yes,Chemical
AG47252-48,Mousse Olive Oil,'078319472528,3,Vigorol,VIG,84,,,,,,,,no,Chemical
AG47253-48,Curls Mousse,'078319472535,1,Vigorol,VIG,84,,2oz,,,,,,no,Chemical
JSW06-6,Curl Activator Gel Extra Dry,'021634401032,4,Worlds of Curls,WOC,85,6.38,32oz (6/cs),pages/chemical-upc-v3/JSW06-6.jpg,,,,,yes,Chemical
JSW21,"World Comb Out Conditioner, Regular",'021634101017,2,Worlds of Curls,WOC,85,2.55,8oz,pages/chemical-upc-v3/JSW21.jpg,,,,,no,Chemical
JSW23,Comb Out Conditioner Oil Sheen Spray Moisturizer Extra Dry Hair,'021634201014,1,Worlds of Curls,WOC,85,2.55,8oz,pages/chemical-upc-v3/JSW23.jpg,,,,,no,Chemical
JSW07,World Curl Activator Gel Regular,'021634300090,6,Worlds of Curls,WOC,85,3.58,16.2oz,pages/chemical-upc-v3/JSW07.jpg,,,,,no,Chemical
JSW01,World Curl Activator Conditioner Oil Sheen For Regular Hair,'021634301011,3,Worlds of Curls,WOC,85,2.59,6oz,pages/chemical-upc-v3/JSW01.jpg,,,,,no,Chemical
JSW08,World Curl Activator Gel Extra Dry Hair,'021634400097,7,Worlds of Curls,WOC,85,3.58,16.2oz,pages/chemical-upc-v3/JSW08.jpg,,,,,no,Chemical
JSW04,Worlds Curl Activator Gel For Extra Dry Hair,'021634401018,8,Worlds of Curls,WOC,85,2.59,6oz,pages/chemical-upc-v3/JSW04.jpg,,,,,no,Chemical
JSW03-6,Curl Activator Gel -Reg,'021634301035,5,Worlds of Curls,WOC,85,6.38,32oz (6/cs),pages/chemical-upc-v3/JSW03-6.jpg,,,,,yes,Chemical
KR51610-24,Disinfectant Concentrate,'017922516113,2,Barbicide,KR,86,4.06,500ml,pages/chemical-upc-v3/KR51610-24.jpg,,,,,no,Chemical
KR56420-6,Disinfectant Concentrate,'017922564213,3,Barbicide,KR,86,12.71,64oz,pages/chemical-upc-v3/KR56420-6.jpg,,,,,no,Chemical
KR72130,Spray - For Hair Clippers 5 In 1 Formula,'017922721319,1,Barbicide,KR,86,5.83,,pages/chemical-upc-v3/KR72130.jpg,,,,,no,Chemical
KR61010,Barbicide King Talc Talcum Powder,'017922610118,1,King Talc,KR,87,3.94,9oz,pages/chemical-upc-v3/KR61010.jpg,,,,,no,Chemical
WE03019-6,Color Charm Permanent Liquid Toner - T15 Pale Beige Blonde,'070018066886,2,Wella,WE,88,3.49,1.4oz,pages/chemical-upc-v3/WE03019-6.jpg,,,,,no,Chemical
WE03020-6,Color Charm Liquid Toner #T27 Medium Beige Blonde,'070018066893,1,Wella,WE,88,3.49,1.4oz,pages/chemical-upc-v3/WE03020-6.jpg,,,,,no,Chemical
WE03021-6,Color Charm Permanent Liquid Hair Toner T28 Natural Blonde,'070018066909,4,Wella,WE,88,3.49,1.4oz,pages/chemical-upc-v3/WE03021-6.jpg,,,,,no,Chemical
WE04772-6,Color Charm Permanent Liquid Toner T18 Lightest Ash Blonde,'070018106513,3,Wella,WE,88,3.49,1.4oz,pages/chemical-upc-v3/WE04772-6.jpg,,,,,no,Chemical
SOM33516-6,Sulfate Free Active Moisture Neutralizing Shampoo,'0802535335165,5,Motions,SOM,89,5.87,473ml,pages/chemical-upc-v3/SOM33516-6.jpg,,,,,no,Chemical
SOM32012-6,Weightless Daily Oil Moisturizer,'087300447049,11,Motions,SOM,89,4.18,,pages/chemical-upc-v3/SOM32012-6.jpg,,,,,no,Chemical
SOM32111-6,Oil Sheen & Conditioning Spray,'087300600178,10,Motions,SOM,89,4.25,,pages/chemical-upc-v3/SOM32111-6.jpg,,,,,no,Chemical
SOM33615,"Smooth & Straighten Hair Relaxer, Mild",'087300600932,3,Motions,SOM,89,5.90,15oz,pages/chemical-upc-v3/SOM33615.jpg,,,,,no,Chemical
SOM32111-6,Nourish & Restore Oil Sheen & Conditioning Spray,'802535321113,8,Motions,SOM,89,4.25,408g,pages/chemical-upc-v3/SOM32111-6.jpg,,,,,no,Chemical
SOM32408-6,Style & Create Versatile Foam Styling Lotion,'802535324084,9,Motions,SOM,89,4.19,8.5oz,pages/chemical-upc-v3/SOM32408-6.jpg,,,,,no,Chemical
SOM33216-6,Nourish & Restore Active Moisture Lavish Shampoo,'802535332164,4,Motions,SOM,89,5.90,471g,pages/chemical-upc-v3/SOM33216-6.jpg,,,,,no,Chemical
SOM33316-6,Motion Active Moist Plus Conditioner,'802535333161,6,Motions,SOM,89,5.85,16oz,pages/chemical-upc-v3/SOM33316-6.jpg,,,,,no,Chemical
SOM33412-6,Nourish & Restore Active Moisture Leave In Detangler,'802535334120,7,Motions,SOM,89,4.17,12oz,pages/chemical-upc-v3/SOM33412-6.jpg,,,,,no,Chemical
SOM33715,Classic Formula Hair Relaxer Regular,'802535337152,1,Motions,SOM,89,5.90,15oz,pages/chemical-upc-v3/SOM33715.jpg,,,,,no,Chemical
SOM33815,Smooth & Silken Classic Formula Hair Relaxer,'802535338159,2,Motions,SOM,89,5.90,439g,pages/chemical-upc-v3/SOM33815.jpg,,,,,no,Chemical
SL005,Edge Control,'086000532659,4,Slay It,SL,90,5.50,,,,,,,no,Chemical
SL007,Mousse,'860005326563,5,Slay It,SL,90,4.79,,,,,,,no,Chemical
SL002,Braid Jam Max Orange,'860005326570,1,Slay It,SL,90,5.50,,,,,,,no,Chemical
SL001,Braid Jam Super Yellow,'860005326587,2,Slay It,SL,90,5.50,,,,,,,no,Chemical
SL006,Edge,'860009565470,3,Slay It,SL,90,2.00,,,,,,,no,Chemical
BIOT2,Therapy Original Cure Soyeuse - 2.26 Fluid Ounce,'090174188871,2,Biosilk,BIOT,91,7.79,,pages/chemical-upc-v3/BIOT2.jpg,,,,,no,Chemical
BIOT5,Therapy Original,'633911744932,1,Biosilk,BIOT,91,1.29,15ml,pages/chemical-upc-v3/BIOT5.jpg,,,,,no,Chemical
BL362,Edge Gel,'197644336203,1,Bask & Lather,BL,92,,,,,,,,no,Chemical
DUD43708,African Black Soap,'6156000043708,1,Dudu-Osun,DUD,93,1.49,,pages/chemical-upc-v3/DUD43708.jpg,,,,,no,Chemical
BE4568,Loc B Retwist Gel,'696168945682,3,Bellatique,BE,94,6.33,8oz,pages/chemical-upc-v3/BE4568.jpg,,,,,no,Chemical
BE4570-24,"Loc B Retwist Loc, Braid, Twist, Edge Gel Maximum Hold",'696168945705,4,Bellatique,BE,94,3.89,0.25lb,,,,,,no,Chemical
BE4773-24,Edge Braid Loc Gel - Maximum Hold,'7099304477314,1,Bellatique,BE,94,3.89,,pages/chemical-upc-v3/BE4773-24.jpg,,,,,no,Chemical
BE5770,Edge Braid Loc Gel - Maximum Hold,'7099304577090,2,Bellatique,BE,94,6.39,,pages/chemical-upc-v3/BE5770.jpg,,,,,no,Chemical
BM9031,Beard Wash,'743690090318,1,Blessed Men,BM,95,,,pages/chemical-upc-v3/BM9031.jpg,,,,,no,Chemical
BM9033,Beard Oil,'743690090332,2,Blessed Men,BM,95,,,pages/chemical-upc-v3/BM9033.jpg,,,,,no,Chemical
BM9034,Beard Butter,'743690090349,3,Blessed Men,BM,95,,,pages/chemical-upc-v3/BM9034.jpg,,,,,no,Chemical
UB6010,Shave Gel,'746817060102,1,Bump Defense,UB,96,2.75,,,,,,,no,Chemical
UB6011,After Shave,'746817060119,2,Bump Defense,UB,96,2.75,,,,,,,no,Chemical
UB6012,Herbal Moisturizer,'746817060126,3,Bump Defense,UB,96,2.75,3.38oz,pages/chemical-upc-v3/UB6012.jpg,,,,,no,Chemical
NE711,Style Professional Styling Gel Olive Oil,'748378001105,12,Eco Style,NE,97,1.99,227ml,pages/chemical-upc-v3/NE711.jpg,,,,,no,Chemical
NE113,Style Krystal Max Hold Hair Gel,'748378001136,9,Eco Style,NE,97,1.99,236ml,pages/chemical-upc-v3/NE113.jpg,,,,,no,Chemical
NE115-6,Style Professional Styling Gel Krystal Max,'748378001150,11,Eco Style,NE,97,4.59,,pages/chemical-upc-v3/NE115-6.jpg,,,,,no,Chemical
NE605-6,Style Professional Styling Gel Olive Oil Max Hold,'748378001402,13,Eco Style,NE,97,10.99,5lb,pages/chemical-upc-v3/NE605-6.jpg,,,,,no,Chemical
NE905-6,"Style Styling Gel, Olive Oil, Max, Hold",'748378001594,14,Eco Style,NE,97,4.59,339g,pages/chemical-upc-v3/NE905-6.jpg,,,,,no,Chemical
NE112-6,Style Krystal Clear Styling Gel,'748378001846,10,Eco Style,NE,97,9.66,5lb,pages/chemical-upc-v3/NE112-6.jpg,,,,,no,Chemical
NE113M,Styler Professional Moroccan Argan Oil Styling Gel For All Hair Types,'748378003130,15,Eco Style,NE,97,1.99,8oz,pages/chemical-upc-v3/NE113M.jpg,,,,,no,Chemical
NE115M-6,Professional Moroccan Argan Oil Styling Gel,'748378003178,5,Eco Style,NE,97,3.92,946ml,pages/chemical-upc-v3/NE115M-6.jpg,,,,,no,Chemical
NE116M-6,Argan Oil Styling Gel,'748378003260,1,Eco Style,NE,97,9.97,80oz,pages/chemical-upc-v3/NE116M-6.jpg,,,,,no,Chemical
NE117,Style Gel Black Castor & Flaxseed Oil,'748378004205,8,Eco Style,NE,97,2.19,453g,pages/chemical-upc-v3/NE117.jpg,,,,,no,Chemical
NE906-6,Professional Styling Gel Black Castor & Flaxseed Oil,'748378004212,6,Eco Style,NE,97,2.99,16oz,pages/chemical-upc-v3/NE906-6.jpg,,,,,no,Chemical
NE907-6,Style Black Castor & Flaxseed Oil Gel,'748378004229,7,Eco Style,NE,97,4.43,32oz,pages/chemical-upc-v3/NE907-6.jpg,,,,,no,Chemical
NE607-6,Black Castor & Flaxseed Oil Gel 2.36Litrs,'748378004496,2,Eco Style,NE,97,10.81,270g,pages/chemical-upc-v3/NE607-6.jpg,,,,,no,Chemical
NE114M-6,Styling Gel - Argan Oil,'830372000120,16,Eco Style,NE,97,2.79,,pages/chemical-upc-v3/NE114M-6.jpg,,,,,no,Chemical
NE114-6,Krystal Gel,'830372000137,3,Eco Style,NE,97,2.89,,,,,,,no,Chemical
NE811-6,Olive Oil Gel,'830372000144,4,Eco Style,NE,97,2.79,426g,pages/chemical-upc-v3/NE811-6.jpg,,,,,no,Chemical
PO08,Neatbraid Conditioning Shining Hair Gel,'860000421324,2,Pure O Natural,PO,98,8.50,8oz,pages/chemical-upc-v3/PO08.jpg,,,,,no,Chemical
PO16,Neatbraid Beauty Professional Conditioning Shining Gel,'860000421393,1,Pure O Natural,PO,98,12.99,16oz,pages/chemical-upc-v3/PO16.jpg,,,,,no,Chemical
PO216,Twist Loc,'860007732201,3,Pure O Natural,PO,98,18.99,,,,,,,no,Chemical
GU117-36,Moulding Wax Ultra Hold Hair,'8691988008014,1,Gummy,GU,99,4.59,150ml,,,,,,no,Chemical
BSA009,Alopecia Amazing Stimulating Hair Growth Oil,'891303000091,1,Barber Shop Aid,BSA,100,8.95,4oz,,,,,,no,Chemical
LR563,Pink ShortLooks Texturizer Curl Softener Kit,'038276005634,1,Luster's,LS,101,5.25,8oz,pages/chemical-upc-v3/LR563.jpg,,,,,no,Chemical
SM4103,Liv Creme Hairdressing & Conditioner,'074743410303,1,Summit,SUM,102,4.99,8oz,,,,,,no,Chemical
SM4219,Liv Creme Hairdressing And Conditioner,'074743421903,2,Summit,SUM,102,6.39,8oz,,,,,,no,Chemical
SM4221,Liv Creme Hairdressing & Conditioner,'074743422108,3,Summit,SUM,102,5.25,,,,,,,no,Chemical
JS111,Petroleum Jelly,'075610111101,1,White Rose,WR,103,2.59,12oz,,,,,,no,Chemical
JS950,Skin Soap Bar,'075610950106,3,Black & White,BW,104,2.69,3.5oz,,,,,,no,Chemical
JS943-7,Genuine Skin Tone Cream,'075610963106,2,Black & White,BW,104,5.45,1.5oz,,,,,,no,Chemical
JS984,Genuine & Cocoa Shea Butter Soap,'075610984101,1,Black & White,BW,104,2.69,6.1oz,,,,,,no,Chemical
JS985,Soap,'075610985108,4,Black & White,BW,104,2.69,6.1oz,,,,,,no,Chemical
CO20000,100% Cocoa Butter Stick,'075707200008,1,Africare,AFR,105,2.07,,,,,,,no,Chemical
CO20095,100% Glycerin,'075707200954,2,Africare,AFR,105,5.36,8.5oz,,,,,,no,Chemical
GB001,XL Lace Hair Bonding Glue [Extra Moisture Control],'5391536570002,1,Ghost Bond,GB,106,12.75,,,,,,,no,Chemical
MA57141,Color Off,'666425571411,1,Marianna,MAR,107,9.38,,,,,,,no,Chemical
TP01101,Hair Building Fibers - Black,'667820011014,1,Toppik,TOP,108,14.33,12g,,,,,,no,Chemical
